,sentence,sentiment
1783,the restructuring measures will not affect the production of packaging printing material,neutral
1784,the sale comprising the margarine business in finland and poland follows the approval of the polish competition authorities earlier in october,neutral
1785,the sale of face to will result in a profit or loss which can not yet be determined owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates,neutral
1786,the sale will be finalized in september or october the company said,neutral
1787,the share capital of alma media corporation business id is and it is divided into shares,neutral
1788,the shares subscribed for under the stock options were registered in the trade register on january as of which date the new shares will establish shareholder rights,neutral
1789,the ship cranes which will be manufactured by s partner plants in china will be delivered between for vessels ordered by chinese german peter and hong kong based shipping,neutral
1790,the ship unloader is totally enclosed along the entire conveying line to the storage facilities,neutral
1791,the site will cover over six hectares,neutral
1792,the transaction will take place without payment of merger consideration,neutral
1793,the unit is planned to be operational during the second half of and in full stream in,neutral
1794,the wireless industry is bracing itself for the which will launch on june,neutral
1795,their offering also covers localisation services related to production transfer to the finnish company s customers that already have production in asian market or have made the decision to transfer production there,neutral
1796,they both will report to s chief executive officer,neutral
1797,this is the company s first contract abroad,neutral
1798,this release is not an offer of securities for sale into the united states or elsewhere,neutral
1799,this solution is an extension to the existing online mediation solution delivered earlier by and ibm,neutral
1800,in latvia is represented by it services companies and which has operations in the industries of financial services cards retail and logistics and it and managed services,neutral
1801,together with latvia will operate rental outlets in the baltic states,neutral
1802,two other sites will be included later on,neutral
1803,under a preliminary estimation the technology park will measure about square meters,neutral
1804,upon completion of the sale would get some m for its stake in artemis,neutral
1805,markets its products under the trademark,neutral
1806,we know that it exists said,neutral
1807,we offer our customers solutions based on renewable raw materials,neutral
1808,when dialing in the participants should quote as conference id,neutral
1809,work on the assignment has already started and is due for completion in spring,neutral
1810,yesterday issued its e million fixed rate deal maturing,neutral
1811,yvonne jones is owner of chameleon interiors,neutral
1812,builds housing in moscow and its surrounding cities,neutral
1813,is to issue a benchmark covered deal,neutral
1814,is to issue a benchmark fixed rate covered deal in euros maturing january,neutral
1815,argentine agricultural export company has tapped compatriot firm for a software solution the latter company said in a statement,neutral
1816,finnish printed circuit boards maker group said on december it named henry senior vice president of the group s asian operations as of january,neutral
1817,nordic infrastructure construction is one of our strategic growth areas,neutral
1818,is a buyer not a target he said,neutral
1819,after the transaction has no powder operations the company said,neutral
1820,if you need removal tools type the of your vendor of choice directly into the browser bar and use links on their wrote trend micro s rik ferguson on monday,neutral
1821,it wo nt happen overnight,neutral
1822,printed fabrics and related design expertise have always been the core of s business and brand,neutral
1823,serving customers locally is one of the cornerstones of customer focus for us,neutral
1824,we know there are some of our own people out there,neutral
1825,city is the environment for a economy providing work for people with the total turnover of its companies amounting to bn said lo chairman of the supervisory board of city and mainor,neutral
1826,november finnish paints and coatings company hel said today that finnish investment company oy sold its stake in the company for a total of,neutral
1827,november finnish maker sports hel said today it has obtained a note loan from a pool of international investors,neutral
1828,january scandinavian lenders bank hel samas bank hel and a have provided a line of credit to hel the finnish construction firm said on friday,neutral
1829,a coker crane will be supplied to corporation s golden eagle refinery in martinez california while a similar crane will be delivered to bp s refinery in spain,neutral
1830,a few employees would remain at the plant in support functions for other group units,neutral
1831,a huge issue for us is the button placement,neutral
1832,a merger between and is not likely either,neutral
1833,a paper mill in the central maine town of madison soon will have a new owner,neutral
1834,a total of the order value was booked in the fourth quarter of and the remainder will be booked in the second quarter of,neutral
1835,a total of mining company s new shares were subscribed for during the period between may and june under the company s stock option rights a,neutral
1836,a total of new shares with a nominal value of per share were subscribed on april exercising the abc options based on the company s stock option plan,neutral
1837,abn capital has agreed to sell its designer producer to crosstown consumer products group corp for million to million million to million,neutral
1838,group has closed seven franchising sports stores nike in russia,negative
1839,finnish beverage company is one of the last listed companies in finland that has not yet published its financial result for the second quarter of,neutral
1840,finnish group s says the group s structural will continue for at least a year,neutral
1841,finnish s engineering division engineering will reorganise its operations in the mo i rana plant in norway,neutral
1842,local government commissioner of ml kurt says he will contact the management of finnish company to find out if there are any alternatives to the company s decision to close down its plant in ml,neutral
1843,swedish engineering consultant firm is to establish a unit in town by the turn of the month,neutral
1844,the finnish investment company is conducting negotiations to acquire the business center palace located in the center of moscow from london regional properties,neutral
1845,according to finnish bank s price would be around,neutral
1846,according to more than just refreshment and energy will soon be found in soft drinks also in finland,neutral
1847,according to almost all the meat used by the company comes from finland,neutral
1848,according to s managing director the food industry sector has a significant excess of production machinery,neutral
1849,activities range from the development of natural resources to the retailed marketing of finished products,neutral
1850,additionally information on business segments competitors and future outlook are provided,neutral
1851,additionally the company will use the solutions to automate the preparation of financial statements according to standard,neutral
1852,has participated in the program for the development of the norwegian pension system since,neutral
1853,will provide a new data warehouse and reporting solution behavioural scoring system supporting operational decision processes and data migration from old legacy systems to the new system,neutral
1854,builds highly it solutions for its customers in finland and the baltic countries,neutral
1855,after april will not have any own employees in the territory,neutral
1856,after buying car carriers percent stake group is now the sole owner of the swedish port of,neutral
1857,after the restructuring s average paper machine capacity in europe will be tons short tons in coated magazine paper and tons short tons in coated fine paper,neutral
1858,after the transaction will own in and,neutral
1859,after the transaction has no powder coatings related operations,neutral
1860,corporation stock exchange announcement corporation will publish its first quarter financial results on friday april approximately at am finnish time,neutral
1861,will also offer hotel and hotel project consultancy management services brand franchise training and sales and marketing services on a basis,neutral
1862,forecasts finland s inflation at in,neutral
1863,noted that its voice supply chain technology approach enables to integrate with warehouse management systems,neutral
1864,solution stock exchange release august at am shares subscribed for with stock options a total of new shares of solution have been subscribed for with the company s a stock options,neutral
1865,alexandria va dec united states patent no issued on dec was assigned to corp finland,neutral
1866,alexandria va jan united states patent no issued on jan was assigned to chemicals inc ga,neutral
1867,alexandria va march of finland has developed a panel press,neutral
1868,alexandria va may matti and both of finland of helsinki finland and of finland have developed a paper web press device,neutral
1869,alexandria va oct of finland has developed a method of identifying remote radio units in a communication system,neutral
1870,alexandria va oct united states patent no issued on sept was assigned to finland,neutral
1871,alma media corporation press release march and being bought by two local papers and appearing in and its neighbouring municipalities are to be bought by oy,neutral
1872,alma media corporation press release march purchase confirmed the business operations of oy will be transferred to oy,neutral
1873,also in latvia we act as a partner for bakery customers in both production and product development,neutral
1874,altogether capman employs approximately people in helsinki stockholm copenhagen oslo moscow and luxembourg,neutral
1875,stated that the private company of chairman kevin resources would take up its entitlement in full,neutral
1876,an acquisition of would be france s biggest since its purchase of orange for billion billion and would create the world s company behind att inc communications inc and corp of japan,neutral
1877,an payment of up to euro can also be paid depending on financial performance in,neutral
1878,an eu law on the issue may be introduced around,neutral
1879,another firm air was exempted because it left the market in,neutral
1880,apartments of home may be purchased in regions of russia where subsidiaries carry out their activities moscow and moscow region st petersburg and,neutral
1881,arena partners oy is a development company for electronic business,neutral
1882,as a condition to the deal alfa has to have bought and inc s business operations prior to the deal,neutral
1883,as of july the market cap segments will be updated according to the average price in may,neutral
1884,as part of the agreement will also give a pct slice of a subsidiary operating in finland,neutral
1885,as part of the reorganization will be divided into terminal services and,neutral
1886,s group structure and business operations are continually developed without any predefined schedules,neutral
1887,serves demanding customers,neutral
1888,said it will spin off its chinese and indian units and some equipment from its plant in finland into a unit most of which it will then sell on to hong,neutral
1889,at some point it will spread also to iran and iraq,neutral
1890,at the end of last week inc amex published a prospectus for a first offering on amex of about of its share capital,neutral
1891,at the end of march the company s loans amounted to mn,neutral
1892,at the moment there are approximately sales offices in russia,neutral
1893,credit agricole sa epa,neutral
1894,based on the design of previous handsets the e and e this model is promised to offer direct access to over per cent of the world s corporate email through mail for exchange and ibm lotus notes traveler,neutral
1895,business transactions service enables the customer to receive and send invoices in an electronic format,neutral
1896,finances the acquisition with a bank loan,neutral
1897,invoice processing contract matching order matching and reporting tool are part of the s enterprise purchase to pay product suite,neutral
1898,invoice processing contract matching order matching and reporting tool are part of the s enterprise purchase to pay solution suite,neutral
1899,will turn the unit into a bb business unit and establish a business unit in the,neutral
1900,capital capital and laine are the biggest shareholders in amanda capital,neutral
1901,security is available as a monthly subscription,neutral
1902,is launching first in the market in mid with other markets to follow,neutral
1903,body es also owns stakes in power sales companies sare body and power sales company all it received from the distribution balance,neutral
1904,both sources said would unveil its new phone tube on oct at an analyst and media event in london,neutral
1905,byline tim moran cellular phone giant corp is offering billion for digital map supplier corp of chicago,neutral
1906,capital base and capital adequacy measurement is based on approaches under ii,neutral
1907,capman with offices in helsinki stockholm copenhagen and oslo manages nordic buyout mezzanine technology life science and real estate funds with approximately bn in total capital,neutral
1908,capman s first real estate fund which had a total investment capacity of euro million and closed in june invested in commercial properties in the helsinki metropolitan area,neutral
1909,cardona slowed her vehicle turned around and returned to the intersection where she called,neutral
1910,would focus on the development manufacture and marketing of standard products for production automation,neutral
1911,changes to the models from the design were communicated to the subcontractors to accommodate them into the steel and fabrication process,neutral
1912,choose from a giant countdown with red head or rainbow trout or the giant shad rap in perch color,neutral
1913,closing of such transaction took place today,neutral
1914,cohen steers inc shares representing of the share capital and voting rights,neutral
1915,cohen steers inc shares representing of the share capital and voting rights,neutral
1916,com and possibly also through,neutral
1917,companies evaluated in the report include aladdin ca marshal panda trend micro tumbleweed and,neutral
1918,corporation president and distribution helsinki major media dynamic solutions enable service providers to deliver services flexibly and charge them effectively,neutral
1919,connectivity services include scan and capture which transfers paper invoices into electronic format and business transactions service enables the customer to receive and send invoices in an electronic format,neutral
1920,consumption is forecast to grow by about,positive
1921,country finland sector estate target oy buyer capman vendor group deal size in m type divestment status agreed,neutral
1922,country switzerland sector pharmaceuticals target therapeutics holding ag buyer therapies corp deal size in m type corporate acquisition financing status closed,neutral
1923,country germany sector estate target buyer deal size in m type corporate acquisition status agreed,neutral
1924,is a service company specialising in construction machinery and equipment rental and services as well as the rental and sale of modular space,neutral
1925,is a service company specialising in construction machinery and equipment rental and services as well as rental and sale of modular space,neutral
1926,credit november finnish glass technology company abp hel said today it concluded a revolving credit facility agreement with its core banks,positive
1927,cs cabot exports of its production mainly to goodyear and plants in poland as well as to germany s or italy s through the company s logistics center in paris stefan said,neutral
1928,currently the plant operates on full capacity,neutral
1929,bank is denmark s largest bank with million customers,neutral
1930,decisions are to be made as quickly as possible,neutral
1931,deliveries by will take place over months,neutral
1932,deliveries of and are expected to start in the second quarter of,neutral
1933,delivery is due in the second half of,neutral
1934,den is europe s largest maker of automotive navigation devices while cayman is larger in the us and overall,neutral
1935,depending on the market situation such projects are sold after to years after completion,neutral
1936,due to beer s brewery in is moving to day hour work shifts,neutral
1937,during the rally which was authorized by the city administration a consulate official came out to the workers spoke to them and took a letter from them,neutral
1938,has decided to establish a company for vehicle business in china,neutral
1939,was established in in the district of china and is one of s four volume manufacturing plants in the region,neutral
1940,se stock exchange announcement february at am will publish its financial statements bulletin on wednesday february at am,neutral
1941,electricity consumption grows with higher frequencies,neutral
1942,has commissioned finland s oy to conduct a study of reception in some of estonia s largest cities besides,neutral
1943,elsewhere the tendency is towards more developed packaging than before,neutral
1944,equipment will be manufactured in s workshop in finland and is scheduled for shipments during the first quarter of,neutral
1945,has previously held several positions in finance and control at networks including acting as the business group controller and having the corporate controller position at siemens networks,neutral
1946,estonia s agriculture minister seeder is in finland on a visit in the course of which he will meet with his finnish counterpart,neutral
1947,million of the transaction consideration was paid in the form of vendor notes,neutral
1948,featuring the s user interface this gram model also comes with a inch quarter display and megabytes of internal memory expandable through the micro secure digital slot,neutral
1949,feed companies and do no import feed,neutral
1950,financial strategic and operational factors are considered,neutral
1951,financial details were not disclosed,neutral
1952,financial details were nt disclosed,neutral
1953,financial terms were not disclosed,neutral
1954,financial terms were nt disclosed,neutral
1955,finland s is planning to bring the first section of a on stream in st petersburg at the end of kari vice president of told reporters in helsinki,neutral
1956,finnish drug distributor and wholesaler said on october it named anne vice president of its logistics and department as of january,neutral
1957,finnish electronics contract maker said on january it sold its manufacturing facilities in helsinki to local real estate company for euro,neutral
1958,finnish investment company is the main owner of finland s successor,neutral
1959,finnish property investor said it has agreed a credit facility with and a facility with bank,neutral
1960,finnish publisher alma media hel said wednesday it has decided to further extend its apiece mandatory tender offer for media group hel which started on august until november,neutral
1961,finnish real estate company said on april it would build harbour service center at the port of helsinki,neutral
1962,first industrial will seek leed designation for s new building and a speculative distribution center at first park,neutral
1963,following the move holding in will remain unchanged,neutral
1964,following the registration the share capital of is,neutral
1965,and consumer goods markets are served by approximately people in manufacturing units and several sales offices in countries,neutral
1966,for the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the trade register,neutral
1967,expects its annual capital expenditure in the next four to five years to be within a range of billion as earlier announced,neutral
1968,had intended to spend as much as euro bn to become the sole owner of,neutral
1969,holds pct of the share capital and pct of the voting rights in the company which it now plans to delist from the warsaw stock exchange,neutral
1970,founded in s clientele consists of public sector builders central trading companies and major construction firms,neutral
1971,internet security is a security service for surfing the web online banking and shopping email and other online activities,neutral
1972,reported that the first half of has seen a growing number of targeted attacks on individuals companies and organizations,neutral
1973,s own glass processing unit glass processing is a manufacturer of high quality safety glass products and operates in finland,neutral
1974,s own glass processing unit glass processing is a manufacturer of high quality safety glass products operating in finland,neutral
1975,global markets direct s bank financial analysis review is an business financial analysis of bank,neutral
1976,he is a chartered accountant in british columbia and alberta as well as a certified public accountant in washington state,neutral
1977,he joined in to lead one of its four business areas and took up the position of president and in,neutral
1978,helsinki may finnish company hel said today that it will construct an office building at in downtown helsinki without disclosing financial details,neutral
1979,her last position in siemens networks was head of business human resources global it,neutral
1980,her present position is the director of s international department stores,neutral
1981,her work at included strategically repositioning the brand in the category and a major global relaunch,neutral
1982,also decided yesterday to sell of its b series shares to key staff members for per share,neutral
1983,also decided yesterday to sell of its shares to key staff members for per share,neutral
1984,hu will offer a further discount of between and on selected books,neutral
1985,if needed she provides also further information on ferry connections and hotels,neutral
1986,and oleg who currently manage moron and will hold onto the stake for now,neutral
1987,image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display,neutral
1988,implementation of the project will be carried out by the finnish company in association with the investment fund property investment russia epi,neutral
1989,in million tonnes co of eu allowance emissions credit in eu was traded with an underlying market value approx,neutral
1990,in will disclose three interim reports q january march on friday april q april june on friday july q july september on friday october,neutral
1991,in the steel industry accounted for percent of the cargo volumes transported whereas the energy industry accounted for percent and other industries for percent,neutral
1992,in a letter to economic affairs minister the listed estonian shipping company asks for the approval to be entitled to a cut in port fees in,neutral
1993,in a recent interview with the financial times ft s board chairman said if pc was certainly for sale and the price had been set at billion confirming earlier statements,neutral
1994,in a release on oct said the two businesses will continue to be conducted under the brands and stockholm both part of the group,neutral
1995,in addition mids are always online and enable full internet browsing,neutral
1996,in addition the contract includes modification of the effluent treatment plant at,neutral
1997,in his current position manty has worked since,neutral
1998,in the financial statement for the first quarter of is reported under discontinued operations,neutral
1999,in the fourth quarter of banks expects the operating environment for banking and investment services to remain similar to that in,neutral
2000,in the meantime the s duties will be assumed by s deputy,neutral
2001,in the sinter plant limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for ironmaking,neutral
2002,in this way the industry s starting point has been the consumers needs,neutral
2003,in total more than surveillance cameras will be handled and managed according to a variety of needs the company said,neutral
2004,in volume the focus is already outside finland as of the group s products are made in poland and the baltic countries,neutral
2005,headquartered in finland is a electronics contract manufacturer with some employees in finland estonia and india,neutral
2006,contract manufacturing is a subsidiary of corporation of finland,neutral
2007,includes company and brand share data by category as well as distribution channel data,neutral
2008,indigo and serve subscribers and had a market share of approximately as of may,neutral
2009,industry in asia pakistan malaysia taiwan and philippines today global research data services is going to publish several market analyses about the cement markets in asia,neutral
2010,investment management and investment advisory services are the company s sole line of business,neutral
2011,investments are not disclosed,neutral
2012,investments in product development stood at euro,neutral
2013,isms does not disclose its financial results the daily said,neutral
2014,it also includes the installation of new equipment training and startup services as well as service work of the shoe press delivered by in,neutral
2015,it has been agreed with the company s board of directors that she will be available in an advisory role,neutral
2016,it is estonia s meat processing company by market share according to ac nielsen s data percent,neutral
2017,it is expected to be online by,neutral
2018,it s not,neutral
2019,it was decided that the auditors are reimbursed according to invoice,neutral
2020,it will report results on august,neutral
2021,its annual capacity is some mw,neutral
2022,its market share is percent according to ac nielsen s data,neutral
2023,its product portfolio comprises harvesters forwarders harvester heads as well as cranes and loaders,neutral
2024,of said the company was focusing on housing and real estate development market,neutral
2025,lang updates hat die die finale version,neutral
2026,joint procurement will be later extended to the factories in the baltic countries,neutral
2027,jon has previously held operational executive positions in american express card and travel divisions as well as schultz sweden and renal products,neutral
2028,oy business id has according to its notice on august acquired alma media shares,neutral
2029,expects the consolidation trend to continue in the finnish market,neutral
2030,forecasts that will close its mill in in germany,neutral
2031,shares closed at us,neutral
2032,has about stores engaged in chain operations in the nordic and baltic countries russia and,neutral
2033,was previously development director for s poultry business,neutral
2034,is operating a retail chain of stores controlled by finnish nonfood center ky oy and oy,neutral
2035,koff s market share of the volume of the market was s,neutral
2036,s food division was reorganised into two strategic business units frozen foods and jams and fish,neutral
2037,started the manufacture of roofing felt in and the production of asphalt in the s,neutral
2038,like all other mechanical from also proline plus is marked and comes with a year warranty,neutral
2039,london group a testing and inspection company said its commercial and electrical division has bought company oy from for in cash,neutral
2040,corp up at corp down cents at agreed to buy the digital music distributor for million,neutral
2041,a spokesperson told to expect a mix of clothing and home decor,neutral
2042,adp news nov finnish solutions provider announced today the launch of opus dc the latest power system in its opus product line,positive
2043,the acquisition sum has not been disclosed,neutral
2044,luna took fifth place on a shot behind spain s and germany s while welsh player becky was the british finisher sharing seventh place on after shooting,neutral
2045,maggie ramsey s wait and those of thousands of oregon and washington guides anglers and others who flock to his frequent seminars is nearly over,neutral
2046,marathon now has a percent stake in it said according to,neutral
2047,market data and analytics are derived from primary and secondary research,neutral
2048,may delivered by this report provides key data and information on the meat fish and poultry market in finland,neutral
2049,meanwhile alfa owns of through and of via an stake in holding,neutral
2050,mercator will use the software for its logistic retail and wholesale operations in and its other markets in southeastern europe,neutral
2051,will sell of its stake in the uruguayan companies and,neutral
2052,foundries oy will discontinue production on this line by september the company said,neutral
2053,last week also issued the first patch for the windows operating system beta it had released days earlier,neutral
2054,more than tonnes of asphalt mix will be used in the contract,neutral
2055,which is part of finnish paper maker group is due to release its report at around on august,neutral
2056,corporation stock exchange release august at pm has received the million cash payment from corporation a part of group divested its graphic papers business to limited at the end of for million,neutral
2057,n group will pay m of the transaction price upon closing and the remaining sum in,neutral
2058,nd not disclosed,neutral
2059,negotiations with representatives of the personnel regarding the restructuring process have now been ended,neutral
2060,neither of the companies use genetically engineered soy at the moment,neutral
2061,oil will publish its third quarter results on friday october at approximately am,neutral
2062,new novator products are supposed to be exported,neutral
2063,s current director for clothing bags and accessories lines will take up this role,neutral
2064,no changes in media activity were seen in october compared with september,neutral
2065,no decision on such sale of the now issued or existing treasury shares to ya global has been made yet,neutral
2066,no financial detail were available,neutral
2067,no financial details were revealed,neutral
2068,no financial information was provided,neutral
2069,no other devices were involved in this action,neutral
2070,suomi according to previously announced has made forward contracts on alma media corporation shares,neutral
2071,s chairman of the board hans has informed the nomination committee that he will not be up for reelection at the annual general meeting in,neutral
2072,was the cheapest also for a couple in their s with debt,neutral
2073,will make the offer in approximately one month in september,neutral
2074,number of offers received for this contract is two,neutral
2075,analysis,neutral
2076,odell has not contacted the state of finland in this issue,neutral
2077,center area is expected to have about square metres of office premises by,neutral
2078,has used the furnaces for the contract manufacturing of solar crystals,neutral
2079,revised its financial outlook based on its order book,neutral
2080,on august s stake in was,neutral
2081,one can also apply for jobs directly from the select which cv to attach and which covering letter is most appropriate for each position,neutral
2082,one price category is for calls on the preferred operator s network and another for calls on other operators networks,neutral
2083,operators only need to learn how to use one device for multiple levels of applications including operations,neutral
2084,originally posted to the security security watch,neutral
2085,is a spinoff of finnish pharmaceutical group orion s wholesale division,neutral
2086,other westphalia is to issue a benchmark year fixed rate deal in euros,neutral
2087,other details were not provided,neutral
2088,pa chase and co and bank are joint on the senior unsecured deal,neutral
2089,did not disclose the purchase price,neutral
2090,pharmaceutical market in belgium global research data services published recently a market analysis about the pharmaceutical markets in belgium,neutral
2091,pharmaceutical market in poland global research data services published recently a market analysis about the pharmaceutical markets in poland,neutral
2092,was not available to comment on the report,neutral
2093,and cooperative banks have continued to combine their branch office network,neutral
2094,will divide its sales and maintenance service network into six geographical areas,neutral
2095,announcement december at pm pursuant to s stock option program new shares of the company have been subscribed since october with stock options b,neutral
2096,presentation materials will be posted on the company s in the investor relations section on the presentations tab,neutral
2097,previously held a pct stake in the finnish company following the takeover bid launched in november,neutral
2098,price talk is in the swaps plus bps area and the leads are and,neutral
2099,prior to the transaction whose financial terms have not been disclosed alma media owned of net,neutral
2100,products include consumer electronics devices such as mobile phones and their accessories boxes flat panel as well as system solutions products such as infrastructure systems modules and other industrial segment products,neutral
2101,announced today may that its subsidiary software solutions as has agreed to sell its share of north america to a holding as an investment group based in norway,neutral
2102,proline plus is available in both adjustable single and multichannel models and fixed volume models in volume ranges from micro litres to ml,neutral
2103,closed at on friday on the american stock exchange giving a market cap of million,neutral
2104,is developing genetically engineered proteins from plant cells,neutral
2105,purchase it for the mp snapper if nothing else,neutral
2106,rd loan,neutral
2107,radiation and today is a full service house expert in radiation and nuclear safety issues,neutral
2108,is the site of the main production plants as well as company headquarters,neutral
2109,corporation is a company engaged in the manufacture and distribution of fishing equipment and accessories,neutral
2110,was also for mobility services and his job in this division will be continued by marek,neutral
2111,recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of,neutral
2112,retail chain was given the index airline s broadband german retail chain tele finland s mobile subscriptions shipping line and power company helsinki energy,neutral
2113,chief executive of print and also owner of the remainder of the company will keep his position after the acquisition,neutral
2114,is a part of austria and is a subsidiary to in austria,neutral
2115,collins is a provider of flight deck cabin and information management solutions for business aircraft operators,neutral
2116,s business sectors are building construction infrastructure construction and technical building services,neutral
2117,manufacturing oy will pay million in cash to in connection with the implementation of the sale and transfer of the business,neutral
2118,housing loan bank a unit of finland s bank has priced its bn bond at reported,neutral
2119,jarmo head of investor relations and group communications tel distribution helsinki the principal media financial supervisory authority this announcement is distributed by on behalf of clients,neutral
2120,san francisco corp the world s largest maker is using the consumer electronics show in las vegas to introduce a thin folding phone according to a media report monday,neutral
2121,magazines international will invite other shareholders holding approximately of the shares to sell their shares,neutral
2122,is a global contract manufacturer and systems supplier for communication and industrial electronics,neutral
2123,at eila vice president corporate communications tel mobile email eila,neutral
2124,offers general rental equipment aluminium scaffolding power generator and hoists to customers in the construction sector,neutral
2125,of those also have more extensive training in products built on the latest technologies such as the system platform,neutral
2126,so far as is known he did not sell shares that he owns personally,neutral
2127,now holds per cent of the shares oy has acquired per cent of the shares in corporation for approximately million,neutral
2128,some euro of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of new shares,neutral
2129,is a property investment company specialising in commercial properties in the largest cities in finland and russia,neutral
2130,st petersburg oct finnish tire producer tyres plans to invest about million euros in the expansion of its tire plant in the city of in russia s leningrad region in the company s president kim told reporters thursday,positive
2131,abp shares representing of the share capital and voting rights,neutral
2132,stockholm march about the group is a consultancy that offers global for solutions,neutral
2133,and swedish sector company ab entered into an agreement on september whereby or a subsidiary of it will make a public tender offer for all of s issued shares,positive
2134,has also had meetings with the labor authorities employment and economic development centres and representatives of the government in order to find solutions,neutral
2135,subscribers of china the nation s second largest mobile phone operator after china mobile are expected to release pictures videos and on the internet via mobile phones as of march,neutral
2136,sunrise resources operates in russian nearshore development markets through its russian subsidiary and has of its personnel in russia,neutral
2137,mining company mining company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as to extract metals out of ore,neutral
2138,science parks is a finnish company that owns leases and builds office properties and it in facilities for businesses,neutral
2139,target company corporation business identity code date of change in holding january portion of the shares and votes the current group holding of group central cooperative is shares which represents of the shares and voting rights,neutral
2140,has approximately customer companies in,neutral
2141,headquartered in finland develops messaging and charging solutions for operators and service providers worldwide,neutral
2142,s solution can be used for prepaid and postpaid billing for charging and rating of voice and video calls data traffic and any kind of content services in both mobile and fixed networks,neutral
2143,s system features a new range of services for prepaid and postpaid billing charging and rating of voice calls data traffic or any kind of content services in both mobile and fixed networks,neutral
2144,said about million will be invested in the next year in the region to bring mobile coverage to about of nepal s population,positive
2145,the finnish utility known as said it heavy s model along with reactors from corp ge nuclear energy and korea hydro nuclear power co,neutral
2146,terms of the acquisition were not disclosed,neutral
2147,terms were not disclosed,neutral
2148,the square metre technology center is located near university of in central,neutral
2149,the megawatt wind farm being planned in would be built offshore in front of s works,neutral
2150,the acquired plant has an annual capacity of some tonnes and most of its production is sold to domestic customers,neutral
2151,the acquisition is expected to take place by the end of august,neutral
2152,the acquisition was financed with billion of debt arranged by co,neutral
2153,the airline was targeting travel agents tour operators and travel management companies to raise awareness first before targeting consumers he added,neutral
2154,the annual report contains the financial statements the consolidated financial statements the report by the board of directors and the auditor s report,neutral
2155,the annual report will be sent automatically to shareholders holding at least shares,neutral
2156,the apple inc wo nt change the game plan for communications inc chief executive ivan said wednesday,neutral
2157,the approximately dwt vessel has been ordered from india,neutral
2158,the arrangements do not apply to the group s units outside finland,neutral
2159,the bank of acted as agent for the loan,neutral
2160,the bank provides mortgage loans to buy apartments in the complex at per annum in rubles,neutral
2161,the biggest sellers in the chain s supermarkets in finland are organic tomatoes carrots eggs and meat products,neutral
2162,the bond has a value of and a maturity of years,neutral
2163,the bridge will be built to the south of the existing bridge spanning the strait,neutral
2164,the building will house for example oy s premises as well as other companies to be announced later says samuel director of operations in,neutral
2165,the business units of the group cover the full forest industry chain and the group owns forests sawmills paper and pulp mills and other processing plants,neutral
2166,the businesses to be divested offer dairy edible fats and packaging to multinational and local customers,neutral
2167,the casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment at least the first side casing member being pivotable about a rotation axis,neutral
2168,the changes will take effect on january and they are not estimated to have an impact on the number of employees,neutral
2169,the city will invite however a public procurement tender for the public furniture such as park benches litter receptacles public toilets as well as bus shelters street lights and other,neutral
2170,the combined value of the orders is almost mn,neutral
2171,the combined value of the orders is mn,neutral
2172,the combined value of the planned investments is about mn,neutral
2173,the company also said that it will sell approximately hectares of land to the city of by the end of the year a part of its from job to job program,neutral
2174,the company can not give up palm oil altogether however,neutral
2175,the company did not disclose the price of the acquisition,neutral
2176,the company distributes s products as well as other products,neutral
2177,the company does not at present hold any of its own shares,neutral
2178,the company does not disclose the sum it applied for,neutral
2179,the company expects meat purchases to remain at about mn kilos in,neutral
2180,the company expects to open its first online shop in the us in the summer in,neutral
2181,the company has decided to stop the operations of construction division in latvia and lithuania and concentrate the production and logistics in estonia in,neutral
2182,the company is headquartered in finland and is listed on the nordic exchange in helsinki,neutral
2183,the company may at any time have in its possession one tenth of all its shares at the maximum,neutral
2184,the company operates power plants in the and regions and in the autonomous district,neutral
2185,the company operates worldwide and employs in total approximately persons,neutral
2186,the company reiterates its outlook for,neutral
2187,the company s board of directors will propose a dividend of per share for at the annual general meeting scheduled to be held on march,neutral
2188,the company s board of directors would propose a dividend of per share for,neutral
2189,the company s board of directors would propose a dividend of per share for,neutral
2190,the company s equipment rental portfolio consists primarily of tools for small and customers in the construction industry,neutral
2191,the company s model is based on developer contracting construction projects and customer focused project management,neutral
2192,the company said that the results of the third quarter do not include nonrecurring items,neutral
2193,the company says the measures are no longer needed,neutral
2194,the company serves approximately customers in over countries,neutral
2195,the company serves customers in various industries including process and resources industrial machinery architecture building construction electrical transportation electronics chemical petrochemical energy and information technology as well as catering and households,neutral
