,sentence,sentiment
1203,cs cabot exports of its production mainly to goodyear and plants in poland as well as to germany s or italy s through the company s logistics center in paris stefan said,neutral
1204,bank is denmark s largest bank with million customers,neutral
1205,decisions are to be made as quickly as possible,neutral
1206,deliveries by will take place over months,neutral
1207,deliveries of and are expected to start in the second quarter of,neutral
1208,delivery is due in the second half of,neutral
1209,den is europe s largest maker of automotive navigation devices while cayman is larger in the us and overall,neutral
1210,depending on the market situation such projects are sold after to years after completion,neutral
1211,during the rally which was authorized by the city administration a consulate official came out to the workers spoke to them and took a letter from them,neutral
1212,was established in in the district of china and is one of s four volume manufacturing plants in the region,neutral
1213,se stock exchange announcement february at am will publish its financial statements bulletin on wednesday february at am,neutral
1214,equipment will be manufactured in s workshop in finland and is scheduled for shipments during the first quarter of,neutral
1215,has previously held several positions in finance and control at networks including acting as the business group controller and having the corporate controller position at siemens networks,neutral
1216,estonia s agriculture minister seeder is in finland on a visit in the course of which he will meet with his finnish counterpart,neutral
1217,million of the transaction consideration was paid in the form of vendor notes,neutral
1218,featuring the s user interface this gram model also comes with a inch quarter display and megabytes of internal memory expandable through the micro secure digital slot,neutral
1219,feed companies and do no import feed,neutral
1220,financial strategic and operational factors are considered,neutral
1221,financial details were nt disclosed,neutral
1222,financial terms were not disclosed,neutral
1223,financial terms were nt disclosed,neutral
1224,finland s is planning to bring the first section of a on stream in st petersburg at the end of kari vice president of told reporters in helsinki,neutral
1225,finnish drug distributor and wholesaler said on october it named anne vice president of its logistics and department as of january,neutral
1226,finnish investment company is the main owner of finland s successor,neutral
1227,following the move holding in will remain unchanged,neutral
1228,following the registration the share capital of is,neutral
1229,and consumer goods markets are served by approximately people in manufacturing units and several sales offices in countries,neutral
1230,for the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the trade register,neutral
1231,expects its annual capital expenditure in the next four to five years to be within a range of billion as earlier announced,neutral
1232,founded in s clientele consists of public sector builders central trading companies and major construction firms,neutral
1233,internet security is a security service for surfing the web online banking and shopping email and other online activities,neutral
1234,s own glass processing unit glass processing is a manufacturer of high quality safety glass products and operates in finland,neutral
1235,s own glass processing unit glass processing is a manufacturer of high quality safety glass products operating in finland,neutral
1236,he is a chartered accountant in british columbia and alberta as well as a certified public accountant in washington state,neutral
1237,he joined in to lead one of its four business areas and took up the position of president and in,neutral
1238,helsinki may finnish company hel said today that it will construct an office building at in downtown helsinki without disclosing financial details,neutral
1239,her last position in siemens networks was head of business human resources global it,neutral
1240,her present position is the director of s international department stores,neutral
1241,her work at included strategically repositioning the brand in the category and a major global relaunch,neutral
1242,also decided yesterday to sell of its b series shares to key staff members for per share,neutral
1243,also decided yesterday to sell of its shares to key staff members for per share,neutral
1244,and oleg who currently manage moron and will hold onto the stake for now,neutral
1245,image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display,neutral
1246,in million tonnes co of eu allowance emissions credit in eu was traded with an underlying market value approx,neutral
1247,in will disclose three interim reports q january march on friday april q april june on friday july q july september on friday october,neutral
1248,in the steel industry accounted for percent of the cargo volumes transported whereas the energy industry accounted for percent and other industries for percent,neutral
1249,in a letter to economic affairs minister the listed estonian shipping company asks for the approval to be entitled to a cut in port fees in,neutral
1250,in a recent interview with the financial times ft s board chairman said if pc was certainly for sale and the price had been set at billion confirming earlier statements,neutral
1251,in a release on oct said the two businesses will continue to be conducted under the brands and stockholm both part of the group,neutral
1252,in addition mids are always online and enable full internet browsing,neutral
1253,in addition the contract includes modification of the effluent treatment plant at,neutral
1254,in his current position manty has worked since,neutral
1255,in the fourth quarter of banks expects the operating environment for banking and investment services to remain similar to that in,neutral
1256,in the meantime the s duties will be assumed by s deputy,neutral
1257,in the sinter plant limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for ironmaking,neutral
1258,in this way the industry s starting point has been the consumers needs,neutral
1259,in total more than surveillance cameras will be handled and managed according to a variety of needs the company said,neutral
1260,in volume the focus is already outside finland as of the group s products are made in poland and the baltic countries,neutral
1261,headquartered in finland is a electronics contract manufacturer with some employees in finland estonia and india,neutral
1262,contract manufacturing is a subsidiary of corporation of finland,neutral
1263,includes company and brand share data by category as well as distribution channel data,neutral
1264,indigo and serve subscribers and had a market share of approximately as of may,neutral
1265,industry in asia pakistan malaysia taiwan and philippines today global research data services is going to publish several market analyses about the cement markets in asia,neutral
1266,investment management and investment advisory services are the company s sole line of business,neutral
1267,investments are not disclosed,neutral
1268,investments in product development stood at euro,neutral
1269,isms does not disclose its financial results the daily said,neutral
1270,it also includes the installation of new equipment training and startup services as well as service work of the shoe press delivered by in,neutral
1271,it is expected to be online by,neutral
1272,it s not,neutral
1273,it was decided that the auditors are reimbursed according to invoice,neutral
1274,it will report results on august,neutral
1275,its annual capacity is some mw,neutral
1276,its market share is percent according to ac nielsen s data,neutral
1277,its product portfolio comprises harvesters forwarders harvester heads as well as cranes and loaders,neutral
1278,of said the company was focusing on housing and real estate development market,neutral
1279,lang updates hat die die finale version,neutral
1280,jon has previously held operational executive positions in american express card and travel divisions as well as schultz sweden and renal products,neutral
1281,shares closed at us,neutral
1282,has about stores engaged in chain operations in the nordic and baltic countries russia and,neutral
1283,was previously development director for s poultry business,neutral
1284,is operating a retail chain of stores controlled by finnish nonfood center ky oy and oy,neutral
1285,koff s market share of the volume of the market was s,neutral
1286,s food division was reorganised into two strategic business units frozen foods and jams and fish,neutral
1287,started the manufacture of roofing felt in and the production of asphalt in the s,neutral
1288,like all other mechanical from also proline plus is marked and comes with a year warranty,neutral
1289,a spokesperson told to expect a mix of clothing and home decor,neutral
1290,the acquisition sum has not been disclosed,neutral
1291,luna took fifth place on a shot behind spain s and germany s while welsh player becky was the british finisher sharing seventh place on after shooting,neutral
1292,maggie ramsey s wait and those of thousands of oregon and washington guides anglers and others who flock to his frequent seminars is nearly over,neutral
1293,marathon now has a percent stake in it said according to,neutral
1294,market data and analytics are derived from primary and secondary research,neutral
1295,may delivered by this report provides key data and information on the meat fish and poultry market in finland,neutral
1296,meanwhile alfa owns of through and of via an stake in holding,neutral
1297,mercator will use the software for its logistic retail and wholesale operations in and its other markets in southeastern europe,neutral
1298,last week also issued the first patch for the windows operating system beta it had released days earlier,neutral
1299,more than tonnes of asphalt mix will be used in the contract,neutral
1300,which is part of finnish paper maker group is due to release its report at around on august,neutral
1301,n group will pay m of the transaction price upon closing and the remaining sum in,neutral
1302,nd not disclosed,neutral
1303,negotiations with representatives of the personnel regarding the restructuring process have now been ended,neutral
1304,oil will publish its third quarter results on friday october at approximately am,neutral
1305,new novator products are supposed to be exported,neutral
1306,s current director for clothing bags and accessories lines will take up this role,neutral
1307,no changes in media activity were seen in october compared with september,neutral
1308,no decision on such sale of the now issued or existing treasury shares to ya global has been made yet,neutral
1309,no financial details were revealed,neutral
1310,no financial information was provided,neutral
1311,no other devices were involved in this action,neutral
1312,was the cheapest also for a couple in their s with debt,neutral
1313,will make the offer in approximately one month in september,neutral
1314,number of offers received for this contract is two,neutral
1315,analysis,neutral
1316,odell has not contacted the state of finland in this issue,neutral
1317,center area is expected to have about square metres of office premises by,neutral
1318,has used the furnaces for the contract manufacturing of solar crystals,neutral
1319,revised its financial outlook based on its order book,neutral
1320,on august s stake in was,neutral
1321,one can also apply for jobs directly from the select which cv to attach and which covering letter is most appropriate for each position,neutral
1322,one price category is for calls on the preferred operator s network and another for calls on other operators networks,neutral
1323,operators only need to learn how to use one device for multiple levels of applications including operations,neutral
1324,originally posted to the security security watch,neutral
1325,is a spinoff of finnish pharmaceutical group orion s wholesale division,neutral
1326,other westphalia is to issue a benchmark year fixed rate deal in euros,neutral
1327,other details were not provided,neutral
1328,did not disclose the purchase price,neutral
1329,pharmaceutical market in belgium global research data services published recently a market analysis about the pharmaceutical markets in belgium,neutral
1330,pharmaceutical market in poland global research data services published recently a market analysis about the pharmaceutical markets in poland,neutral
1331,will divide its sales and maintenance service network into six geographical areas,neutral
1332,announcement december at pm pursuant to s stock option program new shares of the company have been subscribed since october with stock options b,neutral
1333,presentation materials will be posted on the company s in the investor relations section on the presentations tab,neutral
1334,previously held a pct stake in the finnish company following the takeover bid launched in november,neutral
1335,price talk is in the swaps plus bps area and the leads are and,neutral
1336,prior to the transaction whose financial terms have not been disclosed alma media owned of net,neutral
1337,products include consumer electronics devices such as mobile phones and their accessories boxes flat panel as well as system solutions products such as infrastructure systems modules and other industrial segment products,neutral
1338,proline plus is available in both adjustable single and multichannel models and fixed volume models in volume ranges from micro litres to ml,neutral
1339,closed at on friday on the american stock exchange giving a market cap of million,neutral
1340,purchase it for the mp snapper if nothing else,neutral
1341,rd loan,neutral
1342,is the site of the main production plants as well as company headquarters,neutral
1343,corporation is a company engaged in the manufacture and distribution of fishing equipment and accessories,neutral
1344,was also for mobility services and his job in this division will be continued by marek,neutral
1345,retail chain was given the index airline s broadband german retail chain tele finland s mobile subscriptions shipping line and power company helsinki energy,neutral
1346,is a part of austria and is a subsidiary to in austria,neutral
1347,collins is a provider of flight deck cabin and information management solutions for business aircraft operators,neutral
1348,s business sectors are building construction infrastructure construction and technical building services,neutral
1349,housing loan bank a unit of finland s bank has priced its bn bond at reported,neutral
1350,jarmo head of investor relations and group communications tel distribution helsinki the principal media financial supervisory authority this announcement is distributed by on behalf of clients,neutral
1351,magazines international will invite other shareholders holding approximately of the shares to sell their shares,neutral
1352,is a global contract manufacturer and systems supplier for communication and industrial electronics,neutral
1353,at eila vice president corporate communications tel mobile email eila,neutral
1354,offers general rental equipment aluminium scaffolding power generator and hoists to customers in the construction sector,neutral
1355,of those also have more extensive training in products built on the latest technologies such as the system platform,neutral
1356,so far as is known he did not sell shares that he owns personally,neutral
1357,some euro of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of new shares,neutral
1358,is a property investment company specialising in commercial properties in the largest cities in finland and russia,neutral
1359,abp shares representing of the share capital and voting rights,neutral
1360,stockholm march about the group is a consultancy that offers global for solutions,neutral
1361,subscribers of china the nation s second largest mobile phone operator after china mobile are expected to release pictures videos and on the internet via mobile phones as of march,neutral
1362,sunrise resources operates in russian nearshore development markets through its russian subsidiary and has of its personnel in russia,neutral
1363,mining company mining company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as to extract metals out of ore,neutral
1364,science parks is a finnish company that owns leases and builds office properties and it in facilities for businesses,neutral
1365,target company corporation business identity code date of change in holding january portion of the shares and votes the current group holding of group central cooperative is shares which represents of the shares and voting rights,neutral
1366,has approximately customer companies in,neutral
1367,headquartered in finland develops messaging and charging solutions for operators and service providers worldwide,neutral
1368,s solution can be used for prepaid and postpaid billing for charging and rating of voice and video calls data traffic and any kind of content services in both mobile and fixed networks,neutral
1369,terms of the acquisition were not disclosed,neutral
1370,terms were not disclosed,neutral
1371,the square metre technology center is located near university of in central,neutral
1372,the acquired plant has an annual capacity of some tonnes and most of its production is sold to domestic customers,neutral
1373,the acquisition is expected to take place by the end of august,neutral
1374,the acquisition was financed with billion of debt arranged by co,neutral
1375,the annual report contains the financial statements the consolidated financial statements the report by the board of directors and the auditor s report,neutral
1376,the annual report will be sent automatically to shareholders holding at least shares,neutral
1377,the approximately dwt vessel has been ordered from india,neutral
1378,the arrangements do not apply to the group s units outside finland,neutral
1379,the bank provides mortgage loans to buy apartments in the complex at per annum in rubles,neutral
1380,the biggest sellers in the chain s supermarkets in finland are organic tomatoes carrots eggs and meat products,neutral
1381,the bond has a value of and a maturity of years,neutral
1382,the building will house for example oy s premises as well as other companies to be announced later says samuel director of operations in,neutral
1383,the business units of the group cover the full forest industry chain and the group owns forests sawmills paper and pulp mills and other processing plants,neutral
1384,the businesses to be divested offer dairy edible fats and packaging to multinational and local customers,neutral
1385,the casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment at least the first side casing member being pivotable about a rotation axis,neutral
1386,the changes will take effect on january and they are not estimated to have an impact on the number of employees,neutral
1387,the combined value of the orders is almost mn,neutral
1388,the combined value of the orders is mn,neutral
1389,the combined value of the planned investments is about mn,neutral
1390,the company can not give up palm oil altogether however,neutral
1391,the company did not disclose the price of the acquisition,neutral
1392,the company distributes s products as well as other products,neutral
1393,the company does not disclose the sum it applied for,neutral
1394,the company expects meat purchases to remain at about mn kilos in,neutral
1395,the company has decided to stop the operations of construction division in latvia and lithuania and concentrate the production and logistics in estonia in,neutral
1396,the company is headquartered in finland and is listed on the nordic exchange in helsinki,neutral
1397,the company may at any time have in its possession one tenth of all its shares at the maximum,neutral
1398,the company operates power plants in the and regions and in the autonomous district,neutral
1399,the company operates worldwide and employs in total approximately persons,neutral
1400,the company reiterates its outlook for,neutral
1401,the company s board of directors will propose a dividend of per share for at the annual general meeting scheduled to be held on march,neutral
1402,the company s board of directors would propose a dividend of per share for,neutral
1403,the company s equipment rental portfolio consists primarily of tools for small and customers in the construction industry,neutral
1404,the company s model is based on developer contracting construction projects and customer focused project management,neutral
1405,the company said that the results of the third quarter do not include nonrecurring items,neutral
1406,the company says the measures are no longer needed,neutral
1407,the company serves approximately customers in over countries,neutral
1408,the company serves customers in various industries including process and resources industrial machinery architecture building construction electrical transportation electronics chemical petrochemical energy and information technology as well as catering and households,neutral
1409,the company serves customers in various industries including process and resources industrial machinery architecture building construction electrical transportation electronics chemical petrochemical energy and information technology as well as catering and households,neutral
1410,the company was supposed to deliver machinery to a veneer mill in the region in russia,neutral
1411,the company will disclose further details including the anticipated transaction timetable and the name of the new investor within one week,neutral
1412,the company will propose a dividend of per share for,neutral
1413,the contract also includes installation work in a new multistorey for close on vehicles,neutral
1414,the contract covers the supply of temporary heating equipment for s new pellet plant in in northern sweden,neutral
1415,the contract has been allotted as per lowest price criteria,neutral
1416,the contract includes design construction delivery of equipment installation and commissioning,neutral
1417,the contract includes software licences application maintenance and training,neutral
1418,the contract incorporates a convergent charging rating solution for voice and data which includes internet and wap,neutral
1419,the contract is for next year,neutral
1420,the contract will take effect in for a five or ten year period,neutral
1421,the contracts between corporation and muling wood products co which were announced on november have taken effect,neutral
1422,the of the proposed members are available for viewing from march onwards on the internet at,neutral
1423,the deal includes the entire personnel of oy who will transfer to the new company as old employees,neutral
1424,the divested stake represented about m shares in s capital,neutral
1425,the dividends payable annually shall be deducted from the share subscription price,neutral
1426,the duration of the contract is months,neutral
1427,the ecb can mainly target inflation,neutral
1428,the employee negotiations are to address measures needed to adjust the operations to the present production situation,neutral
1429,the energy shot is packed in a millilitre bag with a screw cap,neutral
1430,the exercise price of the option will be based on software solutions license and maintenance sales as well as the result of the company,neutral
1431,the facility will be used to refinance s existing credit facility the company said,neutral
1432,the fair value of capman s own investments on september amounted to,neutral
1433,the financial details of the acquisition were not disclosed,neutral
1434,the financial details of the transaction were not disclosed,neutral
1435,the financial statements and interim reports will be released around at am finnish time on the given dates,neutral
1436,the financial statements release will be available after publishing on the company s internet pages at,neutral
1437,the firm is headquartered in southern finland and has employees,neutral
1438,the firm s services include copying printing digital printing scanning project bank and courier services,neutral
1439,the fixed acquisition price amounts to approximately million and additional price million at maximum,neutral
1440,the contract of mr jarmo the current general manager of s indian operations will finish by the end of the year,neutral
1441,the flagship will open this fall in manhattan s flatiron district in the toy building at fifth avenue,neutral
1442,the pc weighs kilograms and measures slightly more than two centimeters thin,neutral
1443,the government has instead proposed an exchange of the state s stake in to s stake in,neutral
1444,the group reiterated its forecast that handset manufacturers will sell around units this year globally,neutral
1445,the group s business sectors are building construction infrastructure construction technical building services and building products,neutral
1446,the hosting mobile terminal guides information flow between itself the participating terminals and optionally with network servers that may assist the hosting mobile terminal,neutral
1447,the huge bridge girders will be delivered to the site from our plant in finland,neutral
1448,the idea of saving electricity in data transfer is still a new one,neutral
1449,the identity of the buyer is not yet known,neutral
1450,the insolvency act regulates the amount of debt that borrowers are permitted to write off,neutral
1451,the intent of the article was to focus attention on the fact that the development model that china had followed was very different than the model that india had followed,neutral
1452,the investment would be some,neutral
1453,the latest result included charges of cents for stock compensation cent for research and development and cent for strategic investments,neutral
1454,the machinery now ordered will be placed in a new mill with an annual production capacity of m of overlaid birch plywood,neutral
1455,the major part of the deliveries include different ac and amplifier solutions and products by belgian a broadband solutions company acquired by in the spring of,neutral
1456,the market share of volkswagen passenger cars in finland was percent had a market share of percent and seat s share was percent,neutral
1457,the market value of one crane is some reported the finnish news agency,neutral
1458,the maximum grade of the veneer yield is calculated based on the dimensions and grades of the veneer products as well as by iterating the places of the peeling axes and simulating the peeling process,neutral
1459,the maximum obligated total trades per day is market value,neutral
1460,the operative targets of the company remain unchanged,neutral
1461,the met is located in the central business district of bangkok,neutral
1462,the name of the newspaper publishing and printing division will be changed to news,neutral
1463,the network test business is part of s test and automation business segment and employs people in finland and people abroad mainly in the us and asia,neutral
1464,the new chain has discount stores and supermarkets,neutral
1465,the new company would manufacture tools meant for glass and stone preprocessing,neutral
1466,the new railway tunnel will be built on a new section of track between and veda forming part of the line that follows the coast of the gulf of,neutral
1467,the new location is nt the only change has in store for its air transport service,neutral
1468,the new name of the division will be news,neutral
1469,the notice in its entirety with other proposals from the nomination committee and the board will be published at least four weeks before april on the company s and in post och and,neutral
1470,the number of class a shares remains unchanged at shares,neutral
1471,the objective is that trading in the shares will commence on may,neutral
1472,the online ice chart shows no ice in the area of estonia s sea ports on the coast of the gulf of finland,neutral
1473,the order includes a log handling line peeling line and drying line for the production of parquet base layer veneer for s mill central sweden,neutral
1474,the order is included in s fourth quarter order backlog,neutral
1475,the order is related to renewing the network of the telecommunications operator,neutral
1476,the parties have therefore agreed to leave avena out of the deal,neutral
1477,the passenger tunnel is expected to be put into operation in,neutral
1478,the plant is expected to enter commercial operation by mid,neutral
1479,the plant is expected to start production in the first half of,neutral
1480,the plant will collect raw material from the baltic sea region,neutral
1481,the platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen and means are provided to exert and maintain a pressure in the volume defined by the platen the band and the seal,neutral
1482,the platform would continue to be the development framework for and,neutral
1483,the point village designed by scott walker will include a shopping center office premises a hotel and a cinema,neutral
1484,the port facilities throughput is and tons of general cargo,neutral
1485,the power generated annually by covers about of finland s electricity consumption,neutral
1486,the power supplies dc power systems and inverters designed and manufactured by and systems incorporating them are used in many different applications,neutral
1487,the presentation material can be viewed on the company s in english after the conference,neutral
1488,the previous offer was of voting rights and of capital,neutral
1489,the product advisory does not apply to any other battery the company said,neutral
1490,the project also implies an underground parking lot for vehicles,neutral
1491,the properties were purchased from swedish private equity real estate firm and whitehall street real estate funds,neutral
1492,the proposal that the board of directors will make at the annual general meeting is attached as a whole to this release,neutral
1493,the purchase price was not disclosed,neutral
1494,the reductions will be concluded by autumn,neutral
1495,the reductions will be implemented immediately beginning in october,neutral
1496,the rate will gradually reach at the end of according to s economic outlook,neutral
1497,the report profiles companies including many key and niche players including major manufacturers such as corporation corporation buckeye technologies inc,neutral
1498,the report will be emailed within business days of an order,neutral
1499,the from enables the handset to calculate the best route and includes support for routes feature navigability and multimodal routing such as via foot and ferry,neutral
1500,the sale price was not disclosed,neutral
1501,the sales price was not disclosed,neutral
1502,the second variant offers complete final finishing of any selected apartment with foreign high quality materials finland denmark germany france,neutral
1503,the sellers include shareholders including management employees and other investors,neutral
1504,the sellers were and a group of private individuals,neutral
1505,the sellers were the founders of the company,neutral
1506,the serial bond is part of the plan to refinance the credit facility,neutral
1507,the share capital of corporation is,neutral
1508,the share capital of therapies corp constitutes shares in the aggregate and the number of voting rights attached to the shares amounts to,neutral
1509,the share subscription period for stock options a is between april and march,neutral
1510,the shares represented of total share capital and of total voting rights,neutral
1511,the shares shall be acquired according to the rules of helsinki and otherwise according to the rules related to acquisition of the company s own shares,neutral
1512,the size of a cider bottle will remain unchanged,neutral
1513,the start of the negotiations relating to s efficiency program was announced in october,neutral
1514,the subject of the project is provide to the company like software programming and consultancy services services data services computer support and consultancy services internet services etc,neutral
1515,the talks involved the food and ingredients divisions as well as group service functions the company said,neutral
1516,the convergent charging solution includes functionality for prepaid and postpaid billing charging and rating of voice calls video calls raw data traffic and any type of content services in both mobile and fixed networks,neutral
1517,the total number of voting rights is,neutral
1518,the total restructuring costs are expected to be about mn of which mn was booked in december,neutral
1519,the total size of the complex is around m and the project will be constructed in stages,neutral
1520,the total value of the deliveries is some,neutral
1521,the train is expected to cross the russian territory in days reaching the port,neutral
1522,the transaction is expected to be finalized by dec,neutral
1523,the transaction is subject to a final agreement between the parties approvals of their bodies and approval by the finnish competition authority,neutral
1524,the turbines are expected to be launched by the end of,neutral
1525,the value of the order is about mn,neutral
1526,the value of the order is around million,neutral
1527,the value of the order is mn,neutral
1528,the value of the order is mn,neutral
1529,the value of the order is,neutral
1530,the value of the order is nearly,neutral
1531,the value of the order is mn,neutral
1532,the value of the order is mn,neutral
1533,the value of the orders is about mn,neutral
1534,the value of the orders is about mn,neutral
1535,the value of the orders is over mn,neutral
1536,the value of the orders is over mn,neutral
1537,the value of the total investment is about mn,neutral
1538,the may be followed online on the company at,neutral
1539,the whitehall street real estate funds invest in real estate and real estate related assets principally through the acquisition of real estate companies real property and mortgage loans,neutral
1540,the volume of investments in the two phases of the project is estimated at mn mn,neutral
1541,their names have not yet been released,neutral
1542,there will be return flights from every morning as well as evening departures on thursdays fridays and sundays,neutral
1543,these include software development for internet and mobile telephone content communications software financial services security applications systems integration and electronics informed,neutral
1544,these include software development for internet and mobile telephone content communications software financial services security applications systems integration and electronics,neutral
1545,these sections will be put into place to form the steel structure of the bridge says senior vice president infrastructure and northern europe construction,neutral
1546,they can be used to control the speed of electric motors used by industry and municipal engineering and in power generation using renewable energy,neutral
1547,they will be sunk to a depth of some metres and fixed to the bottom mud by vacuum,neutral
1548,this amount will not be included in the pensionable salary,neutral
1549,this to percent of s share capital and voting rights,neutral
1550,this corresponds to percent of s share capital and voting rights,neutral
1551,this includes a mn change in the fair value of investment properties,neutral
1552,through the nordic exchange offers access to approximately percent of the nordic and baltic securities market,neutral
1553,s registered share capital is shares as per today,neutral
1554,a division of group controls about of the russian market in its field and owns st petersburg paint producer tex,neutral
1555,treatment products in usa canada mexico australia and brazil today global research data services is going to publish several market analyses about the markets for water treatment products in some selected countries,neutral
1556,published twice a week by oy appears in and,neutral
1557,t corp is in talks with scandinavian company to sell its stake in uzbek cellular operator an executive at told,neutral
1558,under the deal know it will pay m in cash and stock,neutral
1559,union and company officials did not return calls yesterday,neutral
1560,upon establishment the plan is directed to approximately persons,neutral
1561,recently announced plans to build its north american headquarters at business park in,neutral
1562,headquartered in helsinki in finland develops and manufactures electronic measurement systems for meteorology environmental sciences traffic and industry,neutral
1563,s present weather detector measures visibility up to km as well as precipitation type and intensity,neutral
1564,water treatment products in australia today global research data services is going to publish a market analysis about the market for chemical water treatment products in australia,neutral
1565,what we think,neutral
1566,when the product is manufactured in finland it is also packed in the country,neutral
1567,why not give your bedroom a cool for summer,neutral
1568,with five different game modes coop tournaments player and modes players can have as much fun as they would if they were actually fishing,neutral
1569,with the us federal government putting a stake in the ground vendors and their customers are focused on meeting the deadline,neutral
1570,with this the company will exit the contract manufacturing service segment,neutral
1571,e is part of the group a major brazilian conglomerate,neutral
1572,corporation sept at corporate release stock exchange release s capital markets day in london sept on wednesday september will hold a capital markets day for investors and analysts in london,neutral
1573,cash flow from operating activities before investments was million,neutral
1574,cash flow from operating activities before investments was million million,neutral
1575,profit before taxes was million,neutral
1576,the group s cumulative sales during the review period were million million and profit before taxes was million,neutral
1577,the group s profit before taxes was million,neutral
1578,the group s sales during the period were million million and profit before taxes was million,neutral
1579,the company continued the development of a fully human antibody in its antibody program,neutral
1580,the profit after taxes was million,neutral
1581,operates in an industry in which changes in the business climate are reflected in consumer demand,neutral
1582,over the years the color orange has become synonymous with quality,neutral
1583,the enterprise value of the fray pulp mill and forestal oriental totals approximately euro billion said,neutral
1584,these developments partly reflect the government s higher activity in the field of dividend policy,neutral
1585,this could be us,neutral
1586,we are selling an information systems development business to the finns,neutral
1587,we have come out with a decision which is based on our preliminary economic operational and environmental findings said,neutral
1588,m and at the time of investment it is fully leased to several tenants,neutral
1589,a filter is used to preprocess packets to determine if they need to be further processed by the processor of the network device,neutral
1590,a total of new shares with a nominal value of per share were subscribed between and march exercising the abc options based on the company s stock option plan,neutral
1591,abn now represent of the voting rights and share capital of,neutral
1592,according to finnish s founder and chairman of the board j the company has to look for growth abroad,neutral
1593,after nonrecurring items of mn profit amounted to mn,neutral
1594,solution a global company engaged in supplier to consumer business process optimization has announced the details of its dollars for dinosaurs program,neutral
1595,all depends on financing,neutral
1596,almost two thirds of s net sales come from outside finland,neutral
1597,amanda capital has investments in private equity funds and in over unquoted companies mainly in europe,neutral
1598,analysts surveyed by financial expected revenue of million for the quarter,neutral
1599,as much biomass will be used as can be locally with the rest of the plant s fuel needs met by peat,neutral
1600,as part of the transaction the paper mill remained in s ownership and continued galerie art production for under a contract,neutral
1601,group headquartered in helsinki finland develops interconnection solutions for the electronics industry,neutral
1602,based in helsinki finland has branches in nordic central and eastern european countries,neutral
1603,based on the calendar year the combined company had bn in pro forma annual revenues and is expected to start operations with employees,neutral
1604,ag s revenues were million with an of million,neutral
1605,bm middle layer headbox will be equipped with a dilution control system,neutral
1606,boomerang boats had net sales of mn and it made an operating profit of mn in,neutral
1607,by the end of the number of joint branch offices will total,neutral
1608,typically prices sales contracts using a ratio of fixed prices and spot prices,neutral
1609,s business areas also include the container handling solutions business area and the marine cargo handling and offshore load handling solutions business area,neutral
1610,s sales totalled billion in and it employs approximately people,neutral
1611,will also move s service and installation business under the same roof with its service center for and solutions in,neutral
1612,coffee will be served starting at as well as after the event,neutral
1613,combined net sales in were million and was million,neutral
1614,commenting on the deal shane of marketing product development at said,neutral
1615,has production lines for products at in finland at in the netherlands and at in turkey and these had a combined output of approximately tonnes and net sales of million in,neutral
1616,cs cabot s main consumers on the czech and slovak market are tires producers continental and matador continental,neutral
1617,curators have divided their material into eight themes,neutral
1618,currently of trainers house s revenues are attributed to the finnish market,neutral
1619,currently the company uses eight similar reach stackers and four empty container handlers by,neutral
1620,currently employs approximately persons,neutral
1621,currently it operates a fleet of eight carriers as well as nine pushers and barges,neutral
1622,customers include hotels and restaurants as well as wholesalers and some retailers,neutral
1623,customers wave cards in front of the reader to make payments similar to touch and go cards used in transport systems,neutral
1624,delivery is expected to take place later this month,neutral
1625,currently group vice president human resources will take a yearlong sabbatical starting from october,neutral
1626,expects its net sales for the last quarter of to be on the level of the third quarter,neutral
1627,march release date a total of mining company s new shares were subscribed for during the period between january and february under the company s stock option rights a,neutral
1628,eq bank forecasts s net sales at mn in the second quarter of and operating profit at mn,neutral
1629,established in capman manages nordic buyout mezzanine technology life science and real estate funds with approximately euro billion billion in total capital,neutral
1630,mn of this was net interest income,neutral
1631,s board of directors will propose a dividend of euro per share for at the annual general meeting on april,neutral
1632,financing of the project will come mainly from china,neutral
1633,finnish silicon wafer technology company helsinki said on wednesday september that it will invest in its sensor wafer business during,neutral
1634,is also engaged in the global supply of marine and energy equipment solutions and services through its associated company corporation,neutral
1635,fl group s private equity division manages all operating companies including group fl travel group bluebird and sterling,neutral
1636,following the the vice president of the group s pharmaceutical trade in finland will be appointed managing director of in addition to his current responsibilities,neutral
